RSSDID,DATE,TOTLOAN_NET,ROA,CAPITAL_RATIO,event
344236,19970930,35856,0.006802304,0.093133964,0
344236,19971231,37808,0.00912543,0.091441012,0
344236,19980331,37035,0.002259931,0.092456814,0
344236,19980630,37361,0.004730573,0.090960857,0
344236,19980930,39773,0.007057046,0.093821045,0
344236,19981231,40018,0.009753593,0.094971356,0
344236,19990331,39764,0.002644368,0.094238907,0
344236,19990630,41170,0.00516281,0.094255428,0
344236,19990930,42013,0.007797305,0.098156107,0
344236,19991231,41721,0.01051875,0.102983433,0
344236,20000331,42502,0.002965665,0.097941442,0
344236,20000630,47456,0.006750572,0.101115726,1
344236,20000930,50595,0.010822152,0.099171026,0
344236,20001231,50067,0.014050166,0.102289636,0
344236,20010331,51048,0.003202842,0.105666505,0
344236,20010630,52371,0.006902669,0.105779796,0
344236,20010930,54502,0.010359141,0.108846009,0
344236,20011231,51944,0.013273267,0.113217024,0
344236,20020331,54809,0.00276089,0.103420959,0
344236,20020630,60395,0.006151643,0.10804766,0
344236,20020930,63403,0.00912351,0.108865123,0
344236,20021231,64422,0.011651617,0.105118212,0
344236,20030331,66235,0.002720675,0.105174731,0
344236,20030630,69165,0.004487379,0.101999474,0
344236,20030930,69558,0.007600262,0.102701676,0
344236,20031231,68805,0.012035822,0.112001584,0
344236,20040331,69921,0.002699369,0.103901576,0
344236,20040630,67620,0.004953169,0.091338198,0
344236,20040930,73227,0.007285568,0.099215338,0
344236,20041231,74492,0.009392171,0.093525307,0
356350,19950331,26773,0.001770068,0.060590644,0
356350,19950630,27571,0.003276578,0.060912672,0
356350,19950930,28834,0.005187577,0.061202138,0
356350,19951231,28656,0.007677004,0.059894944,0
356350,19960331,30495,0.002205004,0.056431701,0
356350,19960630,34383,0.005102287,0.055103918,0
356350,19960930,36840,0.007088936,0.06121776,0
356350,19961231,40486,0.00841698,0.057364366,0
356350,19970331,46236,0.002079199,0.059050911,0
356350,19970630,52345,0.00442727,0.058656994,0
356350,19970930,52964,0.002801519,0.053680308,0
356350,19971231,55302,0.004898785,0.063027328,0
356350,19980331,60215,0.002133446,0.063932433,0
356350,19980630,62560,0.004922726,0.065520738,0
356350,19980930,66282,0.007489175,0.066804943,0
356350,19981231,69625,0.010185634,0.071056539,0
356350,19990331,72756,0.002269752,0.08175288,0
356350,19990630,79700,0.004955313,0.078531038,0
356350,19990930,84265,0.007670212,0.078112188,0
356350,19991231,89210,0.009717937,0.076907983,0
356350,20000331,93675,0.003125201,0.080547113,0
356350,20000630,98244,0.006333089,0.079063268,0
356350,20000930,102158,0.009264994,0.078996552,0
356350,20001231,108657,0.011757859,0.079452392,0
356350,20010331,114986,0.002507307,0.080297403,0
356350,20010630,125530,0.004830018,0.078838568,0
356350,20010930,121710,0.008992923,0.081844717,0
356350,20011231,118552,0.009654119,0.086312905,0
356350,20020331,124403,0.002126652,0.087010478,0
356350,20020630,124344,0.004777291,0.104595554,0
356350,20020930,126121,0.006366003,0.100413969,0
356350,20021231,123089,0.008226245,0.100535344,0
356350,20030331,123545,0.001982785,0.104944691,0
356350,20030630,141500,0.004590627,0.099215402,0
356350,20030930,140513,0.007148703,0.106006322,0
356350,20031231,143367,0.009637773,0.107954546,0
358756,19950331,10092,0.003295917,0.12687906,0
358756,19950630,9980,0.006189904,0.124043237,0
358756,19950930,9110,0.009942728,0.12712649,0
358756,19951231,9613,0.011197691,0.127533395,0
358756,19960331,9692,0.003671725,0.126507746,0
358756,19960630,9768,0.007454342,0.13131255,0
358756,19960930,9704,0.009992862,0.132320426,0
358756,19961231,10332,0.012742029,0.129617593,0
358756,19970331,10605,0.003479585,0.130102598,0
358756,19970630,10823,0.006423232,0.130439426,0
358756,19970930,10773,0.009161851,0.131151026,0
358756,19971231,12239,0.014268975,0.130341553,0
358756,19980331,12610,0.004516411,0.132648849,0
358756,19980630,14011,0.005416051,0.121244938,0
358756,19980930,14244,0.004784469,0.115893146,0
358756,19981231,15815,0.006939412,0.112226943,0
358756,19990331,16269,0.00386896,0.111266851,0
358756,19990630,16954,0.007043559,0.112766483,0
358756,19990930,17688,0.010660938,0.112176031,0
358756,19991231,18890,0.012092658,0.10830534,0
358756,20000331,19592,0.005363928,0.103875077,0
358756,20000630,19765,0.009058097,0.099748617,0
358756,20000930,20239,0.014608755,0.10879694,0
358756,20001231,22132,0.017246576,0.103352497,0
358756,20010331,22487,0.003445306,0.106931406,0
358756,20010630,23232,0.010370704,0.109303137,0
358756,20010930,24680,0.01564113,0.110068812,0
358756,20011231,27268,0.018132448,0.106188944,0
358756,20020331,27974,0.00484535,0.1105156,0
358756,20020630,27044,0.004666015,0.103544325,0
358756,20020930,25953,0.011769873,0.117426872,0
358756,20021231,26939,0.014968522,0.111434773,0
358756,20030331,27264,0.004714984,0.111830719,0
358756,20030630,27179,0.007784456,0.110282755,0
358756,20030930,26049,0.010781154,0.11402632,0
358756,20031231,27258,0.012563598,0.110568631,0
358756,20040331,27868,0.004751755,0.119683069,0
358756,20040630,28134,0.009386828,0.118386261,0
358756,20040930,27859,0.013996237,0.118923424,0
358756,20041231,28939,0.014757395,0.115416084,0
359548,19950331,59706,0.002313285,0.098633314,0
359548,19950630,59870,0.00438866,0.100718153,0
359548,19950930,57073,0.006778387,0.104112436,0
359548,19951231,55319,0.006616997,0.096579457,0
359548,19960331,53629,0.000772088,0.09670679,0
359548,19960630,53717,-0.000417145,0.094426342,0
359548,19960930,53119,0.000453785,0.093215369,0
359548,19961231,52144,0.001944619,0.094990261,0
359548,19970331,50662,0.002194631,0.094936709,0
359548,19970630,51941,0.004471984,0.09884421,0
359548,19970930,52290,0.006411925,0.100322117,0
359548,19971231,53225,0.008488434,0.102462461,0
359548,19980331,53220,0.00193306,0.104898308,0
359548,19980630,53873,0.004141963,0.103224881,1
359548,19980930,56587,0.006105596,0.104397547,0
359548,19981231,56896,0.00913679,0.098743358,0
359548,19990331,56309,0.003054324,0.103982876,0
359548,19990630,57416,0.006002095,0.100683414,0
359548,19990930,58792,0.008748691,0.098590981,0
359548,19991231,59611,0.011351777,0.085831648,0
359548,20000331,60107,0.002855903,0.08805038,0
359548,20000630,62128,0.00594166,0.087389698,0
359548,20000930,63025,0.009031241,0.091720995,0
359548,20001231,64340,0.012049717,0.093368998,0
359548,20010331,64134,0.003275219,0.100110502,0
359548,20010630,66048,0.007037469,0.095740904,0
359548,20010930,66130,0.010707847,0.098240815,0
359548,20011231,67289,0.013922849,0.097328413,0
359548,20020331,66354,0.00332669,0.100305178,0
359548,20020630,67893,0.00703436,0.104912808,0
359548,20020930,66274,0.01090996,0.111355995,0
359548,20021231,66787,0.014288042,0.110273585,0
359548,20030331,66015,0.003478243,0.112798875,0
359548,20030630,67203,0.007132175,0.112740167,0
359548,20030930,66367,0.010554827,0.115110214,0
359548,20031231,67487,0.014894581,0.117301221,0
359548,20040331,64763,0.003796925,0.118402128,0
359548,20040630,67416,0.007806009,0.111335418,0
359548,20040930,67500,0.011805424,0.122282257,0
359548,20041231,68241,0.016718159,0.12662132,0
361121,19950331,27377,0.003968767,0.108985553,0
361121,19950630,28814,0.007686982,0.114204573,0
361121,19950930,29285,0.01161753,0.116645178,0
361121,19951231,29385,0.015589056,0.120453546,0
361121,19960331,33398,0.003996574,0.116630014,0
361121,19960630,35197,0.00823896,0.119052335,0
361121,19960930,36036,0.012587802,0.118972497,0
361121,19961231,34882,0.015767987,0.113784398,0
361121,19970331,37156,0.003782398,0.121065732,0
361121,19970630,37503,0.008173521,0.124966626,0
361121,19970930,39294,0.012603757,0.12884549,0
361121,19971231,37384,0.016412315,0.126585221,0
361121,19980331,37785,0.003824367,0.125574578,0
361121,19980630,37324,0.007973863,0.126042775,0
361121,19980930,35496,0.012528877,0.132854887,0
361121,19981231,34488,0.016298264,0.118491146,0
361121,19990331,34937,0.003641935,0.117204344,0
361121,19990630,36038,0.007768573,0.118850483,0
361121,19990930,40224,0.012165765,0.116617603,0
361121,19991231,38912,0.016189709,0.109456461,0
361121,20000331,38464,0.004100726,0.113706284,0
361121,20000630,39124,0.008006546,0.110075072,0
361121,20000930,39935,0.00777259,0.094791768,0
361121,20001231,40072,0.007742957,0.100350542,0
361121,20010331,43186,0.002557411,0.106001204,0
361121,20010630,44366,0.001662454,0.114440678,0
361121,20010930,45991,-0.004905348,0.116254502,0
361121,20011231,15479,0.007030036,0.194131729,0
370721,19950331,44193,0.001634444,0.093959456,0
370721,19950630,47588,0.003031003,0.096254162,0
370721,19950930,48968,0.007059836,0.095982085,0
370721,19951231,49199,0.010348236,0.098214171,0
370721,19960331,50917,0.002572803,0.093823498,0
370721,19960630,52810,0.006503147,0.100365852,0
370721,19960930,54920,0.011364336,0.102985999,0
370721,19961231,55644,0.013711564,0.101214524,0
370721,19970331,58443,0.003100888,0.097140917,0
370721,19970630,61355,0.007656104,0.101090463,0
370721,19970930,62543,0.0101566,0.102492095,0
370721,19971231,63619,0.01332644,0.10651729,0
370721,19980331,63537,0.003180824,0.106082937,0
370721,19980630,65347,0.006475206,0.109707194,0
370721,19980930,66739,0.01045033,0.11222692,0
370721,19981231,70172,0.013110565,0.109465038,0
370721,19990331,68100,0.003401753,0.112369008,0
370721,19990630,71391,0.006365064,0.112980516,0
370721,19990930,72023,0.009642231,0.117018221,0
370721,19991231,72031,0.013068314,0.115924019,0
370721,20000331,72691,0.003605035,0.1145988,0
370721,20000630,74390,0.006610405,0.112351919,0
370721,20000930,74054,0.009876739,0.115123999,0
370721,20001231,73264,0.010027661,0.114119404,0
370721,20010331,70998,0.001406184,0.113418753,0
370721,20010630,71293,0.003394272,0.115820951,0
370721,20010930,70644,0.00577473,0.119699886,0
370721,20011231,69408,0.004949126,0.11787108,0
370721,20020331,68912,0.001021765,0.118558075,0
370721,20020630,69207,0.0042387,0.126639565,0
370721,20020930,69461,0.008572433,0.135717001,0
370721,20021231,69690,0.01101631,0.136181562,0
370721,20030331,70018,0.001445312,0.138559442,0
370721,20030630,69951,0.00335892,0.140614596,0
370721,20030930,68811,0.003570175,0.142256453,0
370721,20031231,66499,-0.001586167,0.141221455,0
370721,20040331,64997,0.000859958,0.14972092,0
370721,20040630,62305,-0.009038891,0.144124633,0
370721,20040930,57726,-0.014197139,0.142410461,0
370721,20041231,54837,-0.014400176,0.135521512,0
375043,19950331,73843,0.002946941,0.07593725,0
375043,19950630,75961,0.005900873,0.075674394,0
375043,19950930,83768,0.008255564,0.071592114,0
375043,19951231,126519,0.010312642,0.075476032,0
375043,19960331,138506,0.002477546,0.073818595,0
375043,19960630,149961,0.005479252,0.071264298,0
375043,19960930,156030,0.00886327,0.072126225,0
375043,19961231,159355,0.011639472,0.07353392,0
375043,19970331,158503,0.002811258,0.074356894,0
375043,19970630,165828,0.005086328,0.073665952,0
375043,19970930,172552,0.007228743,0.073153277,0
375043,19971231,178368,0.009303257,0.072848875,0
375043,19980331,181656,0.002198075,0.07419209,0
375043,19980630,197767,0.004861308,0.071697386,0
